Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000201,52.8611412048,33.9459342957,310.867889404,62.8221832212,32.7074329139,4.09085398032,
1000202,46.7952919006,41.2128829956,313.79296875,62.3562432229,41.3705583114,4.11491821753,
1000203,39.7860183716,47.4916000366,316.891235352,61.9546554498,50.0454575114,4.13901515975,
1000204,31.9811439514,52.6642227173,320.130340576,61.6142347421,58.7311514448,4.16314208735,
1000205,23.5429363251,56.6417961121,323.467956543,61.3397335958,67.4299818312,4.18730550509,
1000206,14.6286239624,59.3184165955,326.861907959,61.0955905645,76.1466096112,4.21151836003,
1000207,5.40932273865,60.5656700134,330.263916016,60.8067525581,84.896264001,4.23582295556,
1000208,-3.90659666061,60.245059967,333.612213135,60.3715889132,93.7101558452,4.26030598846,
1000209,-13.0753126144,58.3305282593,336.834320068,59.7780421808,102.634511096,4.28509586416,
1000210,-21.8725948334,54.9328575134,339.866333008,59.1272292547,111.710944511,4.3103081792,
1000211,-30.09283638,50.1581993103,342.650878906,58.4929376886,120.962006758,4.33600557433,
1000212,-37.5232887268,44.0951423645,345.127990723,57.8997303709,130.396519175,4.36221255326,
1000213,-43.9214515686,36.8331451416,347.228729248,57.3216755592,140.016331328,4.38893425369,
1000214,-49.0763015747,28.5463066101,348.917144775,56.7747743045,149.814638216,4.41615177282,
1000215,-52.8471603394,19.4787807465,350.204101562,56.322688637,159.766765012,4.44379656948,
1000216,-55.1021728516,9.87759494781,351.107208252,55.9804995951,169.837120546,4.47176977929,
1000217,-55.7032165527,0.0081475675106,351.644958496,55.7032171486,179.991619492,4.49997672081,
1000218,-55.0987663269,-6.76978635788,351.812713623,55.5130980767,187.004618625,4.51945727396,
1000219,-53.6863746643,-13.4287214279,351.824615479,55.3403775175,194.043402746,4.53900945207,
1000220,-51.509727478,-19.8771686554,351.689300537,55.2118996106,201.101180205,4.55861438946,
1000221,-48.6139564514,-26.0318202972,351.41607666,55.1450127378,208.168176184,4.57824493385,
1000222,-45.0436515808,-31.8138065338,351.014190674,55.1457054892,215.233116005,4.59786976668,
1000223,-40.8434753418,-37.1453285217,350.492919922,55.2083771631,222.285128197,4.61745868944,
1000224,-36.0614738464,-41.9485626221,349.862243652,55.3182772873,229.315690741,4.63698802984,
1000225,-30.760635376,-46.157585144,349.138122559,55.4683635513,236.319462239,4.65644295066,
1000226,-25.0105628967,-49.7128715515,348.340209961,55.6497785648,243.293015721,4.67581393256,
1000227,-18.8810043335,-52.5483856201,347.48815918,55.8374888039,250.236280391,4.69510077886,
1000228,-12.4487609863,-54.5911178589,346.602661133,55.9925155639,257.154135661,4.7143170435,
1000229,-5.80505132675,-55.7654762268,345.706420898,56.0668080036,264.057052651,4.73349181292,
1000230,0.938882231712,-56.0034484863,344.824493408,56.0113179831,270.960457828,4.75266793841,
1000231,7.65587186813,-55.3000717163,343.979919434,55.8275049227,277.882060561,4.77189461267,
1000232,14.2415628433,-53.7717857361,343.183349609,55.6257768797,284.834301267,4.79120639241,
1000233,20.626367569,-51.5283622742,342.440429688,55.5033256458,291.815808126,4.81059946702,
1000234,26.7563114166,-48.6456222534,341.755950928,55.5184362626,298.811896204,4.83003304501,
1000235,32.5750160217,-45.1651649475,341.136535645,55.6868368068,305.800727448,4.84944646513,
1000236,38.0038070679,-41.0932273865,340.593292236,55.9726959212,312.763243407,4.86878678724,
1000237,42.9095535278,-36.3964538574,340.146331787,56.2666121013,319.694947235,4.8880415201,
1000238,47.0896644592,-31.0371952057,339.824279785,56.3980849419,326.610786239,4.907252184,
1000239,50.3652458191,-25.0766639709,339.647460938,56.2627502201,333.531461525,4.92647628201,
1000240,52.691696167,-18.6816082001,339.613861084,55.9054320249,340.478263125,4.94577295312,
1000241,54.1762466431,-12.0385694504,339.700744629,55.4976833277,347.471793423,4.96519942617,
